closedday,company_name,ticker,market,price,industry,sector,prevclose,daysrange,revenue,open,wk52range,eps,volume,marketcap,dividend_yield,averagevol_3m,pe,beta,year1change,shares,nextearningsdate,crawling_YYYYMMDD,detailedmarketcap
20200828,Bed Bath & Beyond Inc,BBBY,NASDAQ,12.09,Retail (Specialty),Services,11.91,11.93 - 12.46,9.89B,12.06,3.43 - 17.79,-4.76,5894117,1.52B,0.68 (12.06%),11626991,N/A,2.58,27.53%,126034365 ,Sep 24 2020,20200829,1523755473 
20200828,Merck & Company Inc,MRK,NYSE,85.65,Biotechnology & Drugs,Healthcare,85.82,84.91 - 85.88,47.19B,85.88,65.25 - 92.64,4.13,5853145,216.63B,2.44 (2.84%),8764416,20.23,0.46,-1.23%,2529241070 ,Oct 27 2020,20200829,216629000000 
20200828,Wynn Resorts Limited,WYNN,NASDAQ,91.55,Casinos & Gaming,Services,86.52,86.71 - 93.21,4.34B,87.8,35.85 - 153.41,-10.46,5852891,9.87B,3 (5.02%),5446887,N/A,2.37,-13.89%,107847969 ,Nov 04 2020,20200829,9873481562 
20200828,Cemex SAB de CV ADR,CX,NYSE,3.39,Construction - Raw Materials,Capital Goods,3.41,3.37 - 3.5,12.43B,3.43,1.55 - 4.37,0.01,5844112,30.74B,0.10 (2.92%),7494452,241.84,1.5,-5.04%,74496748002 ,Oct 28 2020,20200829,252544000000 
20200828,Host Hotels & Resorts Inc,HST,NYSE,11.69,Real Estate Operations,Services,11.33,11.29 - 11.72,3.75B,11.46,7.86 - 18.85,0.11,5823668,8.24B,0.6 (6.56%),11975598,97.86,1.28,-26.85%,705263208 ,Oct 29 2020,20200829,8244526902 
20200828,Dynavax Technologies Corporation,DVAX,NASDAQ,5.74,Biotechnology & Drugs,Healthcare,6,5.68 - 6.06,34.73M,5.99,1.8 - 12.44,-1.6,5733267,628.6M,N/A (N/A),7158646,N/A,1.1,36.02%,109511602 ,Nov 09 2020,20200829,628596595 
20200828,Medtronic PLC,MDT,NYSE,107.86,Medical Equipment & Supplies,Healthcare,106.86,106.01 - 108.2,28.91B,106.84,72.13 - 122.15,3.5,5699434,144.67B,2.32 (2.17%),5447892,28.8,0.66,0.06%,1341298882 ,Nov 24 2020,20200829,144672000000 
20200828,Cleveland-Cliffs Inc,CLF,NYSE,6.48,Metal Mining,Basic Materials,6.32,6.33 - 6.55,2.54B,6.38,2.63 - 9.02,0.08,5694462,2.59B,0.18 (4.98%),10342250,80.75,2.38,-18.70%,399198070 ,Oct 22 2020,20200829,2586803494 
20200828,SLM Corp,SLM,NASDAQ,7.78,Consumer Financial Services,Financial,7.54,7.53 - 7.87,2.49B,7.6,5.6 - 12.32,1.25,5656945,2.92B,0.12 (1.61%),5012117,5.91,1.4,-8.15%,375200000 ,Oct 21 2020,20200829,2919056000 
20200828,Abercrombie & Fitch Company,ANF,NYSE,12.31,Retail (Apparel),Services,12.03,11.68 - 12.36,3.23B,12.22,7.41 - 18.83,-3.06,5654626,767.85M,0.8 (7.04%),2650049,N/A,1.4,-14.81%,62375867 ,Nov 13 2020,20200829,767846923 
20200828,Devon Energy Corporation,DVN,NYSE,11.1,Oil & Gas Operations,Energy,10.76,10.79 - 11.23,5.55B,10.84,4.7 - 28.41,-6.05,5612540,4.25B,0.44 (4.09%),9091619,N/A,3.37,-50.75%,382800000 ,Nov 10 2020,20200829,4249080000 
20200828,Altria Group,MO,NYSE,43.93,Tobacco,Consumer/Non-Cyclical,43.75,43.46 - 43.95,25.59B,43.84,30.95 - 51.77,-0.46,5476527,81.64B,3.44 (7.86%),7713477,N/A,0.48,-0.72%,1858397202 ,Oct 30 2020,20200829,81639389084 
20200828,Johnson & Johnson,JNJ,NYSE,153.64,Biotechnology & Drugs,Healthcare,152.98,151.9 - 153.7,80.5B,152.74,109.16 - 157,5.57,5395684,404.51B,4.04 (2.64%),6508099,26.59,0.68,19.81%,2632823475 ,Oct 13 2020,20200829,404507000000 
20200828,Williams Companies Inc,WMB,NYSE,21.07,Oil & Gas Operations,Energy,20.96,20.8 - 21.27,7.8B,21.04,8.42 - 25.29,0.12,5386235,25.57B,1.60 (7.63%),8786744,188.69,1.86,-11.13%,1213558476 ,Oct 28 2020,20200829,25569677089 
20200828,Vereit Inc,VER,NYSE,6.92,Real Estate Operations,Services,6.87,6.78 - 6.95,1.19B,6.93,3.56 - 10.18,-0.6,5341516,7.46B,0.31 (4.48%),11516435,N/A,1.08,-28.36%,1077942488 ,Nov 04 2020,20200829,7459362017 
20200828,Applied Materials Inc,AMAT,NASDAQ,63.07,Semiconductors,Technology,62.03,61.97 - 63.1,16.27B,62.06,36.69 - 69.9,3.44,5206045,57.8B,0.88 (1.38%),7000767,19.64,1.4,33.31%,916479293 ,Nov 12 2020,20200829,57802349010 
20200828,Teva Pharma Industries Ltd ADR,TEVA,NYSE,9.6,Biotechnology & Drugs,Healthcare,9.48,9.42 - 9.63,16.48B,9.44,6.25 - 13.76,N/A,5170972,10.55B,N/A (N/A),9473275,4440.15,1.62,37.73%,1095776094 ,Oct 29 2020,20200829,10519450502 
20200828,ConocoPhillips,COP,NYSE,38.38,Oil & Gas - Integrated,Energy,38.15,37.88 - 38.46,24.25B,38.33,20.85 - 67.13,2.04,5058089,41.17B,1.68 (4.40%),6789045,20.03,1.7,-26.60%,1072566210 ,Oct 29 2020,20200829,41165091140 
20200828,CVS Health Corp,CVS,NYSE,63.21,Retail (Drugs),Services,63.39,62.83 - 63.63,263.8B,63.47,52.04 - 77.03,6.3,5045042,82.72B,2.00 (3.16%),7041663,10.42,0.69,5.09%,1308703450 ,Nov 06 2020,20200829,82723145075 
20200828,Regions Financial Corporation,RF,NYSE,11.71,Regional Banks,Financial,11.7,11.63 - 11.79,3.2B,11.75,6.95 - 17.54,0.67,4964791,11.24B,0.62 (5.30%),10079878,17.7,1.69,-19.07%,960165679 ,Oct 20 2020,20200829,11243540101 
20200828,Cinedigm Corp,CIDM,NASDAQ,0.9026,Motion Pictures,Services,0.8482,0.83 - 0.9449,35.51M,0.8593,0.25 - 5.97,-0.35,4936535,55.9M,N/A (N/A),4235352,N/A,1.84,-8.83%,61937593 ,Nov 12 2020,20200829,55904871 
20200828,Genworth Financial Inc,GNW,NYSE,2.37,Insurance (Life),Financial,2.53,2.23 - 2.57,8.03B,2.55,1.87 - 4.93,0.35,4925179,1.41B,N/A (N/A),5055870,7.4,1.09,-46.98%,594010907 ,Oct 29 2020,20200829,1407805850 
20200828,NetApp Inc,NTAP,NASDAQ,45.74,Computer Storage Devices,Technology,43.91,43.36 - 45.87,5.48B,43.91,34.66 - 65.38,3.54,4882982,10.15B,1.92 (4.55%),3040395,11.75,1.29,-4.51%,221933797 ,Dec 01 2020,20200829,10151251875 
20200828,Canadian Solar Inc,CSIQ,NASDAQ,32.52,Semiconductors,Technology,28.64,28.92 - 32.72,3.2B,29.25,12 - 32.7,4.99,4842356,1.92B,N/A (N/A),1258925,5.19,1.49,39.63%,59041687 ,Nov 17 2020,20200829,1920035661 
20200828,Clovis Oncology Inc,CLVS,NASDAQ,5.19,Biotechnology & Drugs,Healthcare,5.11,5.03 - 5.38,159.36M,5.06,2.93 - 17.37,-6.07,4789226,457.77M,N/A (N/A),4636184,N/A,2.35,-9.90%,88203011 ,Oct 28 2020,20200829,457773627 
20200828,The AES Corporation,AES,NYSE,17.9,Electric Utilities,Utilities,17.91,17.57 - 17.96,9.61B,17.89,8.11 - 21.23,0.28,4775013,11.91B,0.57 (3.20%),6101772,61.83,1,18.39%,665131148 ,Nov 04 2020,20200829,11905847549 
20200828,QEP Resources Inc,QEP,NYSE,1.35,Oil & Gas Operations,Energy,1.29,1.3 - 1.4,975.8M,1.4,0.26 - 5.11,0.65,4734394,327.14M,0.06 (10.12%),8997491,2.32,5.07,-65.38%,242324832 ,Oct 21 2020,20200829,327138523 
20200828,Dollar Tree Inc,DLTR,NASDAQ,94.73,Retail (Department & Discount),Services,96.72,93.65 - 97.43,24.63B,97.22,60.41 - 119.71,3.39,4675747,22.47B,N/A (N/A),2321894,29.13,0.64,-3.01%,237232394 ,Dec 01 2020,20200829,22473024684 
20200828,US Bancorp,USB,NYSE,37.2,Regional Banks,Financial,36.94,36.67 - 37.35,12.93B,37.35,28.36 - 61.11,3.18,4666612,56.04B,1.68 (4.55%),7774556,11.87,1.16,-28.99%,1506362519 ,Oct 14 2020,20200829,56036685707 
20200828,Activision Blizzard Inc,ATVI,NASDAQ,83.21,Software & Programming,Technology,83.9,82.31 - 84.03,6.99B,83.95,50.25 - 87.52,2.34,4646739,64.23B,0.37 (0.51%),6820195,34.32,0.69,63.28%,771872058 ,Nov 05 2020,20200829,64227473946 
20200828,Qurate Retail Inc Series A,QRTEA,NASDAQ,10.92,Retail (Catalog & Mail Order),Services,11.02,10.69 - 11,13.6B,10.88,3.01 - 12.5,-1.02,4624487,4.55B,N/A (N/A),3568487,N/A,1.39,1.11%,416854470 ,Nov 05 2020,20200829,4552050812 
20200828,Boston Scientific Corp,BSX,NYSE,41.03,Medical Equipment & Supplies,Healthcare,40.78,40.43 - 41.05,10.16B,40.71,24.1 - 46.62,-0.09,4542192,58.7B,N/A (N/A),9360931,N/A,0.95,-4.23%,1430674668 ,Oct 21 2020,20200829,58700581628 
20200828,Newmont Goldcorp Corp,NEM,NYSE,66.71,Gold & Silver,Basic Materials,64.76,65.28 - 67.09,10.63B,65.78,33 - 72.2,4.91,4472896,53.57B,1.00 (1.54%),8764627,13,0.39,66.32%,803071105 ,Oct 22 2020,20200829,53572873415 
20200828,Netflix Inc,NFLX,NASDAQ,523.89,Broadcasting & Cable TV,Services,526.27,522 - 539,22.63B,532,252.28 - 575.17,5.64,4417517,231.04B,N/A (N/A),7166606,85.51,0.96,76.52%,441015443 ,Oct 14 2020,20200829,231044000000 
20200828,FirstEnergy Corporation,FE,NYSE,28.31,Electric Utilities,Utilities,28.1,27.99 - 28.45,10.87B,28.22,23.09 - 52.52,1,4403548,15.34B,1.56 (5.55%),9526592,29.35,0.29,-38.38%,541753695 ,Oct 30 2020,20200829,15337047105 
20200828,American Express Company,AXP,NYSE,102.54,Consumer Financial Services,Financial,101.53,100.74 - 102.9,41.68B,102.15,67.02 - 138.13,4.83,4382870,82.56B,1.72 (1.69%),4706703,20.79,1.14,-15.07%,805161121 ,Oct 14 2020,20200829,82561221347 
20200828,Noble Energy Inc,NBL,NASDAQ,10.18,Oil & Gas - Integrated,Energy,10.04,10 - 10.19,3.88B,10.14,2.73 - 27.31,-11.61,4375726,4.89B,0.08 (0.80%),13366578,N/A,2.72,-55.31%,479938370 ,Oct 28 2020,20200829,4885772607 
20200828,Baker Hughes A Ge Company LLC,BKR,NYSE,14.8,Oil Well Services & Equipment,Energy,14.73,14.65 - 14.92,22.39B,14.78,9.12 - 25.99,-15.76,4372600,15.3B,0.72 (4.89%),6434683,N/A,1.79,-32.36%,1033753022 ,Oct 28 2020,20200829,15299544726 
20200828,NortonLifeLock Inc,NLOK,NASDAQ,24.05,Software & Programming,Technology,24.17,23.85 - 24.3,3.1B,24.19,13.06 - 24.39,1.08,4345232,14.21B,0.50 (2.07%),6229778,21.14,0.83,79.35%,591002949 ,Nov 05 2020,20200829,14213620923 
20200828,Berkshire Hathaway B,BRKb,NYSE,218.55,Insurance (Prop. & Casualty),Financial,216.87,215.73 - 218.81,248.45B,217.51,159.5 - 231.61,13690.62,4291213,522.85B,N/A (N/A),6215100,23.1,0.79,7.55%,1596815 ,Oct 31 2020,20200829,348983918 
20200828,PPL Corporation,PPL,NYSE,27.72,Electric Utilities,Utilities,27.65,27.27 - 27.74,7.68B,27.68,18.12 - 36.83,2.3,4269100,21.31B,1.66 (6.00%),5530042,12.63,0.79,-5.42%,768783540 ,Oct 29 2020,20200829,21310679729 
20200828,Fifth Third Bancorp,FITB,NASDAQ,21.11,Regional Banks,Financial,20.94,20.91 - 21.21,4.25B,21.18,11.1 - 31.64,1.94,4262912,15.04B,1.08 (5.32%),7185769,10.81,1.76,-19.76%,712241022 ,Oct 22 2020,20200829,15035407974 
20200828,GameStop Corp,GME,NYSE,5.39,Retail (Technology),Services,5.25,5.22 - 5.57,5.94B,5.3,2.57 - 6.92,-7.33,4236926,349.05M,N/A (N/A),3663390,N/A,1.07,27.42%,64758910 ,Sep 09 2020,20200829,349050525 
20200828,Kraft Heinz Co,KHC,NASDAQ,34.88,Food Processing,Consumer/Non-Cyclical,34.76,34.25 - 34.91,25.42B,34.76,19.99 - 36.36,-0.16,4213611,42.64B,1.60 (4.58%),5997865,N/A,1.04,37.70%,1222578592 ,Oct 29 2020,20200829,42643541289 
20200828,America Movil SAB de CV ADR,AMX,NYSE,12.73,Communications Services,Services,12.25,12.3 - 12.83,22.29B,12.34,10.12 - 18.04,0.34,4184095,42.35B,0.35 (2.82%),2470901,37.91,0.71,-10.42%,65934889830 ,Oct 13 2020,20200829,839351000000 
20200828,Procter & Gamble Company,PG,NYSE,138.77,Personal & Household Prods.,Consumer/Non-Cyclical,138.21,136.95 - 138.91,70.95B,138.32,94.34 - 139.69,4.96,4166280,344.99B,3.16 (2.29%),6775889,27.25,0.4,14.52%,2486086692 ,Oct 20 2020,20200829,344994000000 
20200828,Denbury Resources Inc,DNRCQ,OTC Markets,0.026,Oil & Gas Operations,Energy,0.025,0.024 - 0.027,986.14M,0.026,0.022 - 1.68,0.65,4169638,13.17M,N/A (N/A),34295367,0.37,4.13,-97.78%,506481777 ,Aug 31 2020,20200829,13168526 
20200828,Hologic Inc,HOLX,NASDAQ,60.37,Medical Equipment & Supplies,Healthcare,61.54,59.5 - 61.97,3.3B,61.97,26.52 - 73.63,1.86,4093675,15.63B,N/A (N/A),2452257,35.83,1.52,22.83%,258985242 ,Nov 04 2020,20200829,15634939060 
20200828,L Brands Inc,LB,NYSE,29.67,Retail (Apparel),Services,29.93,29.45 - 30.24,11.36B,29.98,8 - 31.25,-2.54,4007345,8.24B,1.2 (10.58%),7062114,N/A,1.6,78.63%,277829273 ,Nov 19 2020,20200829,8243194530 
20200828,BlackBerry Ltd,BB,NYSE,5.23,Software & Programming,Technology,5.03,5.1 - 5.3,999M,5.13,2.7 - 7.76,-1.35,3993943,2.91B,N/A (N/A),4308780,N/A,1.52,-24.86%,555836378 ,Sep 25 2020,20200829,2907024257 
20200828,Exelon Corporation,EXC,NASDAQ,37.04,Electric Utilities,Utilities,36.89,36.65 - 37.06,33.34B,36.9,29.28 - 50.54,2.71,3930978,36.1B,1.53 (4.10%),5904442,13.98,0.43,-20.77%,974503895 ,Oct 29 2020,20200829,36095624271 
20200828,Under Armour Inc A,UAA,NYSE,10.15,Apparel/Accessories,Consumer Cyclical,9.92,9.84 - 10.17,4.51B,9.98,7.15 - 21.96,-1.51,3930108,4.61B,N/A (N/A),7787420,N/A,1.24,-45.49%,454487155 ,Oct 21 2020,20200829,4613044623 
20200828,BioCryst Pharmaceuticals Inc,BCRX,NASDAQ,3.97,Biotechnology & Drugs,Healthcare,3.92,3.86 - 4.02,49.19M,3.88,1.38 - 6.29,-0.84,3925353,700.97M,N/A (N/A),6888689,N/A,2.7,34.12%,176565622 ,Nov 10 2020,20200829,700965519 
20200828,Valero Energy Corporation,VLO,NYSE,54.89,Oil & Gas Operations,Energy,53.44,53.64 - 55.02,87.63B,53.64,31 - 101.99,2.59,3805722,22.38B,3.92 (7.34%),4259497,21.03,1.91,-27.05%,407757274 ,Oct 22 2020,20200829,22381796770 
20200828,Apex Global Brands Inc,APEX,NASDAQ,0.8,Retail (Apparel),Services,0.72,0.677 - 0.81,20.01M,0.7455,0.28 - 2.37,-2.01,3805125,4.5M,N/A (N/A),1312315,N/A,1.6,-55.80%,5629078 ,Sep 10 2020,20200829,4503262 
20200828,AGNC Investment Corp,AGNC,NASDAQ,14.14,Real Estate Operations,Services,13.97,13.98 - 14.19,853M,14.05,6.31 - 19.65,-1.7,3785281,7.86B,1.44 (10.25%),8701273,N/A,0.92,-4.59%,555517135 ,Oct 21 2020,20200829,7855012289 
20200828,Dow Inc,DOW,NYSE,46.05,Chemicals - Plastics & Rubber,Basic Materials,45.46,44.97 - 46.21,39.09B,45.41,21.95 - 56.25,-2.65,3772941,33.25B,2.80 (6.16%),4522581,N/A,N/A,8.69%,741121450 ,Oct 22 2020,20200829,34128642773 
20200828,Nike Inc,NKE,NYSE,112.29,Footwear,Consumer Cyclical,110.6,110.57 - 112.67,37.4B,111.01,60.01 - 112.78,1.58,3731407,175.16B,0.98 (0.89%),6456774,67.39,0.8,31.52%,1559888549 ,Sep 29 2020,20200829,175160000000 
20200828,Caterpillar Inc,CAT,NYSE,143.63,Constr. & Agric. Machinery,Capital Goods,143.37,142.69 - 145.85,46.53B,144.28,87.5 - 150.55,7.42,3698733,77.78B,4.12 (2.87%),3210806,18.85,1.11,21.96%,541506575 ,Oct 27 2020,20200829,77776589367 
20200828,Goldman Sachs Group Inc,GS,NYSE,207.71,Investment Services,Financial,210.15,207.09 - 212,54.72B,211.89,130.97 - 250.46,13.15,3697406,71.47B,5.00 (2.38%),3356112,15.82,1.46,2.10%,344076176 ,Oct 14 2020,20200829,71468062517 
20200828,Johnson Controls International PLC,JCI,NYSE,41.3,Misc. Capital Goods,Capital Goods,40.9,40.75 - 41.33,22.64B,41,22.77 - 44.82,1.02,3702119,30.73B,1.04 (2.54%),5361591,40.21,1.14,-3.10%,744047527 ,Nov 05 2020,20200829,30729162865 
20200828,Simon Property Group Inc,SPG,NYSE,69.84,Real Estate Operations,Services,67.57,66.95 - 69.9,5.32B,68.1,42.25 - 163.6,5.69,3676866,21.36B,5.20 (7.70%),7680782,11.98,1.35,-52.88%,305895220 ,Oct 22 2020,20200829,21363722165 
20200828,Mosaic Co,MOS,NYSE,18.91,Chemical Manufacturing,Basic Materials,18.42,18.27 - 19.03,8.67B,18.36,6.5 - 23.18,-2.96,3670730,7.17B,0.20 (1.09%),4407865,N/A,1.84,2.94%,379090013 ,Nov 02 2020,20200829,7168592146 
20200828,Marriott International Inc,MAR,NASDAQ,106.26,Hotels & Motels,Services,101.79,101.95 - 106.61,16.8B,102.96,46.68 - 153.39,1.39,3660993,34.46B,1.44 (2.78%),4205752,69.18,1.63,-15.49%,324315074 ,Nov 09 2020,20200829,34461719763 
20200828,Biocept Inc,BIOC,NASDAQ,0.6665,Biotechnology & Drugs,Healthcare,0.669,0.65 - 0.67,5.68M,0.6645,0.2112 - 1.3,-0.93,3601868,89.27M,N/A (N/A),28637492,N/A,0.75,-26.35%,133934314 ,Nov 05 2020,20200829,89267220 
20200828,DR Horton Inc,DHI,NYSE,71.84,Construction Services,Capital Goods,72.5,71.49 - 73.79,18.95B,73.24,25.52 - 77.45,5.52,3594174,26.13B,0.70 (0.97%),3837402,12.93,1.74,45.81%,363702563 ,Nov 17 2020,20200829,26128392126 
20200828,Capital One Financial Corporation,COF,NYSE,71.13,Consumer Financial Services,Financial,69.61,69.52 - 71.21,15.75B,70.05,38.1 - 107.59,-0.38,3582824,32.48B,0.40 (0.57%),3833604,N/A,1.79,-17.50%,456635765 ,Oct 27 2020,20200829,32480501964 
20200828,Mastercard Inc,MA,NYSE,366.12,Consumer Financial Services,Financial,356,356.16 - 367.25,16.23B,357.48,199.99 - 367.24,7.2,3544720,366.51B,1.60 (0.45%),3778476,45.39,1.06,30.12%,1001060877 ,Nov 03 2020,20200829,366508000000 
20200828,Range Resources Corp,RRC,NYSE,7.79,Oil & Gas Operations,Energy,7.89,7.66 - 8.01,1.98B,7.94,1.61 - 9.33,-7.39,3375560,1.99B,0.04 (1.29%),8041347,N/A,2.89,106.63%,256080133 ,Oct 27 2020,20200829,1994864236 
20200828,EOG Resources Inc,EOG,NYSE,46.21,Oil & Gas Operations,Energy,44.95,44.76 - 46.25,14.3B,45.31,27.01 - 89.54,0.6,3365853,26.91B,1.50 (3.34%),4268987,79.67,2.01,-37.96%,582243561 ,Oct 29 2020,20200829,26905474954 
20200828,PepsiCo Inc,PEP,NASDAQ,139.94,Beverages (Nonalcoholic),Consumer/Non-Cyclical,138.4,137.24 - 139.96,67.65B,138.52,101.42 - 147.2,4.91,3355482,193.77B,4.09 (2.95%),4512899,28.01,0.59,2.88%,1384632842 ,Oct 01 2020,20200829,193766000000 
20200828,ONEOK Inc,OKE,NYSE,28.08,Oil & Gas - Integrated,Energy,27.04,27.25 - 28.26,8.72B,27.63,12.17 - 78.48,1.49,3353199,12.47B,3.74 (13.83%),6365830,19.8,2.08,-60.35%,444201950 ,Nov 03 2020,20200829,12473190756 
20200828,E-TRADE Financial Corporation,ETFC,NASDAQ,54.65,Investment Services,Financial,54.51,54.37 - 54.97,3.06B,54.82,25.77 - 57.3,3.45,3330899,12.08B,0.56 (1.04%),2197412,15.78,1.26,31.88%,221096380 ,Oct 15 2020,20200829,12082917167 
20200828,First Horizon National Corporation,FHN,NYSE,9.72,Regional Banks,Financial,9.7,9.64 - 9.85,1.11B,9.83,6.27 - 17.42,0.93,3330743,3.35B,0.60 (6.19%),7174380,10.88,1.58,-38.60%,344777479 ,Oct 15 2020,20200829,3351237096 
20200828,Lowe's Companies Inc,LOW,NYSE,165.51,Retail (Home Improvement),Services,166.31,164.09 - 166.89,80.39B,166.08,60.04 - 171.18,5.93,3291367,124.96B,2.40 (1.44%),4218799,26.05,1.48,47%,755002775 ,Nov 18 2020,20200829,124961000000 
20200828,Bausch Health Companies Inc,BHC,NYSE,16.91,Biotechnology & Drugs,Healthcare,17,16.74 - 17.14,8.11B,16.98,11.17 - 31.97,-5.78,3253869,6B,N/A (N/A),4478635,N/A,1.21,-21.39%,354993160 ,Nov 10 2020,20200829,6002934336 
20200828,CMS Energy Corporation,CMS,NYSE,60.05,Electric Utilities,Utilities,59.72,59.37 - 60.34,6.65B,59.85,46.03 - 69.17,2.53,3243031,17.19B,1.63 (2.73%),1779208,24.06,0.17,-4.73%,286280694 ,Oct 29 2020,20200829,17191155675 
20200828,TechnipFMC PLC,FTI,NYSE,7.8,Oil & Gas - Integrated,Energy,7.6,7.57 - 7.91,13.35B,7.59,4.5 - 26.53,-12.93,3215622,3.5B,0.39 (6.02%),6537404,N/A,2.3,-68.41%,449332133 ,Oct 21 2020,20200829,3504790637 
20200828,McDonald's Corporation,MCD,NYSE,214.91,Restaurants,Services,212.19,211.77 - 216.71,19.26B,212.82,124.23 - 220.84,6.31,3212491,159.91B,5.00 (2.36%),3262237,32.82,0.66,-2.55%,744100000 ,Oct 27 2020,20200829,159915000000 
20200828,Urban Outfitters Inc,URBN,NASDAQ,23.81,Retail (Apparel),Services,24.05,23.33 - 24.13,3.55B,24,12.28 - 31.41,-0.05,3205611,2.33B,N/A (N/A),2646110,N/A,1.36,1.58%,97779586 ,Nov 23 2020,20200829,2328131943 
20200828,Duke Energy Corporation,DUK,NYSE,79.71,Electric Utilities,Utilities,79.55,78.95 - 79.99,24.41B,79.92,62.13 - 103.79,2.84,3190794,58.62B,3.86 (4.85%),3549334,28.91,0.31,-14.07%,735432137 ,Nov 05 2020,20200829,58621295640 
20200828,The Blackstone Group LP,BX,NYSE,52.95,Investment Services,Financial,53.54,52.81 - 53.75,3.27B,53.7,33 - 64.97,1.1,3153804,35.53B,1.86 (3.47%),2979462,48.1,1.35,6.86%,671050689 ,Oct 15 2020,20200829,35532133983 
20200828,The Cheesecake Factory,CAKE,NASDAQ,30.79,Restaurants,Services,28.42,28.77 - 31.57,2.19B,28.81,14.52 - 45.24,-3.24,3150294,1.4B,1.08 (7.31%),3038524,N/A,1.45,-18.93%,45462281 ,Nov 03 2020,20200829,1399783632 
20200828,Alcoa Corp,AA,NYSE,15.12,Metal Mining,Basic Materials,14.84,14.86 - 15.18,9.53B,15.01,5.16 - 23.46,-3.46,3144918,2.81B,N/A (N/A),7420931,N/A,2.32,-15.06%,185924291 ,Oct 14 2020,20200829,2811175280 
20200828,Bank of New York Mellon,BK,NYSE,37.56,Regional Banks,Financial,37.55,37.22 - 37.72,9.04B,37.72,26.42 - 51.6,4.64,3139023,33.27B,1.24 (3.30%),5324717,8.09,1.03,-9.97%,885861714 ,Oct 16 2020,20200829,33272965978 
20200828,Philip Morris International Inc,PM,NYSE,80.74,Tobacco,Consumer/Non-Cyclical,80,79.16 - 80.8,29.16B,79.73,56.01 - 90.17,4.67,3119190,125.74B,4.68 (5.85%),4591051,16.65,0.79,11.03%,1557287371 ,Oct 20 2020,20200829,125735000000 
20200828,Xerox Corp,XRX,NYSE,19.53,Computer Services,Technology,19.1,19.09 - 19.57,12.39B,19.11,14.22 - 39.47,1.73,3107937,4.16B,1.00 (5.24%),4220970,10.29,1.68,-32.16%,213013600 ,Nov 03 2020,20200829,4160155608 
20200828,Home Depot Inc,HD,NYSE,286.29,Retail (Home Improvement),Services,288.63,284.77 - 288.83,119.32B,288.31,140.65 - 292.9,10.06,3100102,307.91B,6.00 (2.08%),3767788,27.88,1.1,25.94%,1075522865 ,Nov 17 2020,20200829,307911000000 
20200828,International Business Machines,IBM,NYSE,125.07,Computer Services,Technology,124.65,124.22 - 125.3,75.5B,124.96,90.56 - 158.75,8.97,3099940,111.38B,6.52 (5.23%),4795483,13.96,1.21,-7.27%,890578748 ,Oct 19 2020,20200829,111385000000 
20200828,Aflac Inc,AFL,NYSE,37.13,Insurance (Accident & Health),Financial,36.88,36.68 - 37.23,21.74B,37.22,23.11 - 55.07,4,3101982,26.47B,1.12 (3.04%),3563286,9.52,0.85,-25.14%,712912378 ,Oct 27 2020,20200829,26470436595 
20200828,3M Company,MMM,NYSE,165.66,Constr. - Supplies & Fixtures,Capital Goods,164.08,163.92 - 166.17,31.35B,164.64,114.04 - 182.54,8.82,3046525,95.42B,5.88 (3.58%),2772409,18.83,0.98,3.31%,576019442 ,Oct 27 2020,20200829,95423380762 
20200828,Colgate-Palmolive Company,CL,NYSE,79.37,Personal & Household Prods.,Consumer/Non-Cyclical,79.06,78.44 - 79.51,15.94B,79,58.49 - 79.49,2.99,3039773,68.05B,1.76 (2.23%),3513679,25.74,0.56,6.97%,857400188 ,Oct 30 2020,20200829,68051852922 
20200828,Western Union Company,WU,NYSE,23.96,Business Services,Services,23.85,23.78 - 24.06,4.92B,23.93,17.39 - 28.45,1.45,3042098,9.85B,0.90 (3.77%),5899475,16.31,0.91,8.32%,411003966 ,Oct 21 2020,20200829,9847655025 
20200828,Expedia Inc,EXPE,NASDAQ,100.89,Personal Services,Services,97.74,97.9 - 101.45,9.08B,98.73,40.77 - 139.88,-11.34,3020390,14.25B,1.02 (2.11%),3579810,N/A,1.58,-22.40%,141226707 ,Oct 22 2020,20200829,14248362469 
20200828,Fiserv Inc,FISV,NASDAQ,100.16,Software & Programming,Technology,99,98.26 - 100.17,14.41B,99.26,73.59 - 125.05,1.26,3014387,67.07B,N/A (N/A),4698684,79.35,0.82,-6.95%,669649953 ,Nov 03 2020,20200829,67072139292 
20200828,Discovery Inc Class A,DISCA,NASDAQ,22.88,Motion Pictures,Services,22.86,22.69 - 22.98,10.78B,22.88,17.12 - 33.66,1.98,3012911,11.6B,N/A (N/A),4283420,11.43,1.44,-17.49%,506888843 ,Nov 05 2020,20200829,11597616728 
20200828,Ballard Power Systems Inc,BLDP,NASDAQ,15.99,Electronic Instr. & Controls,Technology,15.82,15.72 - 16.21,116.52M,15.8,4.41 - 21.6,-0.19,3013241,3.91B,N/A (N/A),4142419,N/A,1.59,256.92%,244289430 ,Oct 28 2020,20200829,3906187986 
20200828,VF Corporation,VFC,NYSE,67.94,Apparel/Accessories,Consumer Cyclical,66.62,65.78 - 68.21,9.29B,66.84,45.07 - 100.25,0.33,3013403,26.47B,1.92 (2.88%),2594106,192.35,1.22,-18.44%,389648638 ,Oct 16 2020,20200829,26472728466 
